0: GOAL CORRECTION ACTIVE
1: GOAL CORRECTION ACTIVE
2: GOAL CORRECTION ACTIVE
3: GOAL CORRECTION ACTIVE
4: GOAL CORRECTION ACTIVE
5: GOAL CORRECTION ACTIVE
6: GOAL CORRECTION ACTIVE
7: GOAL CORRECTION ACTIVE
8: GOAL CORRECTION ACTIVE
9: GOAL CORRECTION ACTIVE
10: GOAL CORRECTION ACTIVE
11: GOAL CORRECTION ACTIVE
12: GOAL CORRECTION ACTIVE
13: GOAL CORRECTION ACTIVE
14: GOAL CORRECTION ACTIVE
15: GOAL CORRECTION ACTIVE
16: GOAL CORRECTION ACTIVE
17: GOAL CORRECTION ACTIVE
18: GOAL CORRECTION ACTIVE
19: GOAL CORRECTION ACTIVE
20: GOAL CORRECTION ACTIVE
21: GOAL CORRECTION ACTIVE
22: GOAL CORRECTION ACTIVE
23: GOAL CORRECTION ACTIVE
24: GOAL CORRECTION ACTIVE
25: GOAL CORRECTION ACTIVE
26: GOAL CORRECTION ACTIVE
27: GOAL CORRECTION ACTIVE
28: GOAL CORRECTION ACTIVE
29: GOAL CORRECTION ACTIVE
30: GOAL CORRECTION ACTIVE
31: GOAL CORRECTION ACTIVE
32: GOAL CORRECTION ACTIVE
33: GOAL CORRECTION ACTIVE
34: GOAL CORRECTION ACTIVE
35: GOAL CORRECTION ACTIVE
36: GOAL CORRECTION ACTIVE
37: GOAL CORRECTION ACTIVE
38: GOAL CORRECTION ACTIVE
39: GOAL CORRECTION ACTIVE
40: GOAL CORRECTION ACTIVE
41: GOAL CORRECTION ACTIVE
42: GOAL CORRECTION ACTIVE
43: GOAL CORRECTION ACTIVE
44: GOAL CORRECTION ACTIVE
45-> w_gen : x: -45.0, z: -45.0 -> obstacle = False, obs_left = 0, obs_right = 0
152-> w_gen : x: -27.345774, z: -27.345774 -> obstacle = False, obs_left = 0, obs_right = 0
153-> w_gen : x: -27.180782, z: -27.180782 -> obstacle = False, obs_left = 0, obs_right = 0
154-> w_gen : x: -27.01579, z: -27.01579 -> obstacle = False, obs_left = 0, obs_right = 0
155-> w_gen : x: -26.8508, z: -26.8508 -> obstacle = False, obs_left = 0, obs_right = 0
156-> w_gen : x: -26.685808, z: -26.685808 -> obstacle = False, obs_left = 0, obs_right = 0
157-> w_gen : x: -26.520817, z: -26.520817 -> obstacle = False, obs_left = 0, obs_right = 0
158-> w_gen : x: -26.355825, z: -26.355825 -> obstacle = False, obs_left = 0, obs_right = 0
159-> w_gen : x: -26.190834, z: -26.190834 -> obstacle = False, obs_left = 0, obs_right = 0
160-> w_gen : x: -26.025843, z: -26.025843 -> obstacle = False, obs_left = 0, obs_right = 0
161-> w_gen : x: -25.860851, z: -25.860851 -> obstacle = False, obs_left = 0, obs_right = 0
162-> w_gen : x: -25.69586, z: -25.69586 -> obstacle = False, obs_left = 0, obs_right = 0
163-> w_gen : x: -25.530869, z: -25.530869 -> obstacle = False, obs_left = 0, obs_right = 0
164: GOAL CORRECTION ACTIVE
165-> w_gen : x: -25.200886, z: -25.200886 -> obstacle = False, obs_left = 0, obs_right = 0
166-> w_gen : x: -25.035894, z: -25.035894 -> obstacle = False, obs_left = 0, obs_right = 0
167-> w_gen : x: -24.870903, z: -24.870903 -> obstacle = False, obs_left = 0, obs_right = 0
168-> w_gen : x: -24.705912, z: -24.705912 -> obstacle = False, obs_left = 0, obs_right = 0
169-> w_gen : x: -24.54092, z: -24.54092 -> obstacle = False, obs_left = 0, obs_right = 0
170-> w_gen : x: -24.375929, z: -24.375929 -> obstacle = False, obs_left = 0, obs_right = 0
171-> w_gen : x: -24.210938, z: -24.210938 -> obstacle = False, obs_left = 0, obs_right = 0
172-> w_gen : x: -24.045946, z: -24.045946 -> obstacle = False, obs_left = 0, obs_right = 0
173-> w_gen : x: -23.880955, z: -23.880955 -> obstacle = False, obs_left = 0, obs_right = 0
174-> w_gen : x: -23.715963, z: -23.715963 -> obstacle = False, obs_left = 0, obs_right = 0
175-> w_gen : x: -23.550972, z: -23.550972 -> obstacle = False, obs_left = 0, obs_right = 0
176-> w_gen : x: -23.38598, z: -23.38598 -> obstacle = False, obs_left = 0, obs_right = 0
177-> w_gen : x: -23.22099, z: -23.22099 -> obstacle = False, obs_left = 0, obs_right = 0
178-> w_gen : x: -23.055998, z: -23.055998 -> obstacle = False, obs_left = 0, obs_right = 0
179-> w_gen : x: -22.891006, z: -22.891006 -> obstacle = False, obs_left = 0, obs_right = 0
180-> w_gen : x: -22.726015, z: -22.726015 -> obstacle = False, obs_left = 0, obs_right = 0
181-> w_gen : x: -22.561024, z: -22.561024 -> obstacle = False, obs_left = 0, obs_right = 0
182-> w_gen : x: -22.396032, z: -22.396032 -> obstacle = False, obs_left = 0, obs_right = 0
183-> w_gen : x: -22.231041, z: -22.231041 -> obstacle = False, obs_left = 0, obs_right = 0
184-> w_gen : x: -22.06605, z: -22.06605 -> obstacle = False, obs_left = 0, obs_right = 0
185-> w_gen : x: -21.901058, z: -21.901058 -> obstacle = False, obs_left = 0, obs_right = 0
186-> w_gen : x: -21.736067, z: -21.736067 -> obstacle = False, obs_left = 0, obs_right = 0
187-> w_gen : x: -21.571075, z: -21.571075 -> obstacle = False, obs_left = 0, obs_right = 0
188-> w_gen : x: -21.406084, z: -21.406084 -> obstacle = False, obs_left = 0, obs_right = 0
189-> w_gen : x: -21.241093, z: -21.241093 -> obstacle = False, obs_left = 0, obs_right = 0
190-> w_gen : x: -21.076101, z: -21.076101 -> obstacle = False, obs_left = 0, obs_right = 0
191-> w_gen : x: -20.91111, z: -20.91111 -> obstacle = False, obs_left = 0, obs_right = 0
192-> w_gen : x: -20.746119, z: -20.746119 -> obstacle = False, obs_left = 0, obs_right = 0
193-> w_gen : x: -20.581127, z: -20.581127 -> obstacle = False, obs_left = 0, obs_right = 0
194-> w_gen : x: -20.416136, z: -20.416136 -> obstacle = False, obs_left = 0, obs_right = 0
195-> w_gen : x: -20.251144, z: -20.251144 -> obstacle = False, obs_left = 0, obs_right = 0
196-> w_gen : x: -20.086153, z: -20.086153 -> obstacle = False, obs_left = 0, obs_right = 0
197-> w_gen : x: -19.921162, z: -19.921162 -> obstacle = False, obs_left = 0, obs_right = 0
198-> w_gen : x: -19.75617, z: -19.75617 -> obstacle = False, obs_left = 0, obs_right = 0
199-> w_gen : x: -19.591179, z: -19.591179 -> obstacle = False, obs_left = 0, obs_right = 0
200-> w_gen : x: -19.426188, z: -19.426188 -> obstacle = False, obs_left = 0, obs_right = 0
201-> w_gen : x: -19.261196, z: -19.261196 -> obstacle = False, obs_left = 0, obs_right = 0
202-> w_gen : x: -19.096205, z: -19.096205 -> obstacle = False, obs_left = 0, obs_right = 0
203-> w_gen : x: -18.931213, z: -18.931213 -> obstacle = False, obs_left = 0, obs_right = 0
204-> w_gen : x: -18.766222, z: -18.766222 -> obstacle = False, obs_left = 0, obs_right = 0
205-> w_gen : x: -18.60123, z: -18.60123 -> obstacle = False, obs_left = 0, obs_right = 0
206-> w_gen : x: -18.43624, z: -18.43624 -> obstacle = False, obs_left = 0, obs_right = 0
207-> w_gen : x: -18.271248, z: -18.271248 -> obstacle = False, obs_left = 0, obs_right = 0
208-> w_gen : x: -18.106256, z: -18.106256 -> obstacle = False, obs_left = 0, obs_right = 0
209-> w_gen : x: -17.941265, z: -17.941265 -> obstacle = False, obs_left = 0, obs_right = 0
210-> w_gen : x: -17.776274, z: -17.776274 -> obstacle = False, obs_left = 0, obs_right = 0
211-> w_gen : x: -17.611282, z: -17.611282 -> obstacle = False, obs_left = 0, obs_right = 0
212-> w_gen : x: -17.446291, z: -17.446291 -> obstacle = False, obs_left = 0, obs_right = 0
213-> w_gen : x: -17.2813, z: -17.2813 -> obstacle = False, obs_left = 0, obs_right = 0
214-> w_gen : x: -17.116308, z: -17.116308 -> obstacle = False, obs_left = 0, obs_right = 0
215-> w_gen : x: -16.951317, z: -16.951317 -> obstacle = False, obs_left = 0, obs_right = 0
216-> w_gen : x: -16.786325, z: -16.786325 -> obstacle = False, obs_left = 0, obs_right = 0
217-> w_gen : x: -16.621334, z: -16.621334 -> obstacle = False, obs_left = 0, obs_right = 0
218-> w_gen : x: -16.456343, z: -16.456343 -> obstacle = False, obs_left = 0, obs_right = 0
219-> w_gen : x: -16.291351, z: -16.291351 -> obstacle = False, obs_left = 0, obs_right = 0
220-> w_gen : x: -16.12636, z: -16.12636 -> obstacle = False, obs_left = 0, obs_right = 0
221-> w_gen : x: -15.961369, z: -15.961369 -> obstacle = False, obs_left = 0, obs_right = 0
222-> w_gen : x: -15.796377, z: -15.796377 -> obstacle = False, obs_left = 0, obs_right = 0
223-> w_gen : x: -15.631386, z: -15.631386 -> obstacle = False, obs_left = 0, obs_right = 0
224: GOAL CORRECTION ACTIVE
225-> w_gen : x: -15.301403, z: -15.301403 -> obstacle = False, obs_left = 0, obs_right = 0
226-> w_gen : x: -15.136412, z: -15.136412 -> obstacle = False, obs_left = 0, obs_right = 0
227-> w_gen : x: -14.97142, z: -14.97142 -> obstacle = False, obs_left = 0, obs_right = 0
228-> w_gen : x: -14.806429, z: -14.806429 -> obstacle = False, obs_left = 0, obs_right = 0
229-> w_gen : x: -14.641438, z: -14.641438 -> obstacle = False, obs_left = 0, obs_right = 0
230-> w_gen : x: -14.476446, z: -14.476446 -> obstacle = False, obs_left = 0, obs_right = 0
231-> w_gen : x: -14.311455, z: -14.311455 -> obstacle = False, obs_left = 0, obs_right = 0
232-> w_gen : x: -14.146463, z: -14.146463 -> obstacle = False, obs_left = 0, obs_right = 0
233-> w_gen : x: -13.981472, z: -13.981472 -> obstacle = False, obs_left = 0, obs_right = 0
234-> w_gen : x: -13.816481, z: -13.816481 -> obstacle = False, obs_left = 0, obs_right = 0
235-> w_gen : x: -13.651489, z: -13.651489 -> obstacle = False, obs_left = 0, obs_right = 0
236-> w_gen : x: -13.486498, z: -13.486498 -> obstacle = False, obs_left = 0, obs_right = 0
237-> w_gen : x: -13.3215065, z: -13.3215065 -> obstacle = False, obs_left = 0, obs_right = 0
238-> w_gen : x: -13.156515, z: -13.156515 -> obstacle = False, obs_left = 0, obs_right = 0
239-> w_gen : x: -12.991524, z: -12.991524 -> obstacle = False, obs_left = 0, obs_right = 0
240-> w_gen : x: -12.826532, z: -12.826532 -> obstacle = False, obs_left = 0, obs_right = 0
241-> w_gen : x: -12.661541, z: -12.661541 -> obstacle = False, obs_left = 0, obs_right = 0
242-> w_gen : x: -12.49655, z: -12.49655 -> obstacle = False, obs_left = 0, obs_right = 0
243-> w_gen : x: -12.331558, z: -12.331558 -> obstacle = False, obs_left = 0, obs_right = 0
244-> w_gen : x: -12.166567, z: -12.166567 -> obstacle = False, obs_left = 0, obs_right = 0
245-> w_gen : x: -12.001575, z: -12.001575 -> obstacle = False, obs_left = 0, obs_right = 0
246-> w_gen : x: -11.836584, z: -11.836584 -> obstacle = False, obs_left = 0, obs_right = 0
247-> w_gen : x: -11.671593, z: -11.671593 -> obstacle = False, obs_left = 0, obs_right = 0
248-> w_gen : x: -11.506601, z: -11.506601 -> obstacle = False, obs_left = 0, obs_right = 0
249-> w_gen : x: -11.34161, z: -11.34161 -> obstacle = False, obs_left = 0, obs_right = 0
250-> w_gen : x: -11.176619, z: -11.176619 -> obstacle = False, obs_left = 0, obs_right = 0
251-> w_gen : x: -11.011627, z: -11.011627 -> obstacle = False, obs_left = 0, obs_right = 0
252-> w_gen : x: -10.846636, z: -10.846636 -> obstacle = False, obs_left = 0, obs_right = 0
253-> w_gen : x: -10.681644, z: -10.681644 -> obstacle = False, obs_left = 0, obs_right = 0
254-> w_gen : x: -10.516653, z: -10.516653 -> obstacle = False, obs_left = 0, obs_right = 0
255-> w_gen : x: -10.351662, z: -10.351662 -> obstacle = False, obs_left = 0, obs_right = 0
256-> w_gen : x: -10.18667, z: -10.18667 -> obstacle = False, obs_left = 0, obs_right = 0
257-> w_gen : x: -10.021679, z: -10.021679 -> obstacle = False, obs_left = 0, obs_right = 0
258-> w_gen : x: -9.856688, z: -9.856688 -> obstacle = False, obs_left = 0, obs_right = 0
259-> w_gen : x: -9.691696, z: -9.691696 -> obstacle = False, obs_left = 0, obs_right = 0
260-> w_gen : x: -9.526705, z: -9.526705 -> obstacle = False, obs_left = 0, obs_right = 0
261-> w_gen : x: -9.361713, z: -9.361713 -> obstacle = False, obs_left = 0, obs_right = 0
262-> w_gen : x: -9.196722, z: -9.196722 -> obstacle = False, obs_left = 0, obs_right = 0
263-> w_gen : x: -9.031731, z: -9.031731 -> obstacle = False, obs_left = 0, obs_right = 0
264-> w_gen : x: -8.866739, z: -8.866739 -> obstacle = False, obs_left = 0, obs_right = 0
265-> w_gen : x: -8.701748, z: -8.701748 -> obstacle = False, obs_left = 0, obs_right = 0
266-> w_gen : x: -8.5367565, z: -8.5367565 -> obstacle = False, obs_left = 0, obs_right = 0
267-> w_gen : x: -8.371765, z: -8.371765 -> obstacle = False, obs_left = 0, obs_right = 0
268-> w_gen : x: -8.206774, z: -8.206774 -> obstacle = False, obs_left = 0, obs_right = 0
269-> w_gen : x: -8.041782, z: -8.041782 -> obstacle = False, obs_left = 0, obs_right = 0
270-> w_gen : x: -7.876791, z: -7.876791 -> obstacle = False, obs_left = 0, obs_right = 0
271-> w_gen : x: -7.7117996, z: -7.7117996 -> obstacle = False, obs_left = 0, obs_right = 0
272-> w_gen : x: -7.5468082, z: -7.5468082 -> obstacle = False, obs_left = 0, obs_right = 0
273-> w_gen : x: -7.381817, z: -7.381817 -> obstacle = False, obs_left = 0, obs_right = 0
274-> w_gen : x: -7.2168255, z: -7.2168255 -> obstacle = False, obs_left = 0, obs_right = 0
275-> w_gen : x: -7.051834, z: -7.051834 -> obstacle = False, obs_left = 0, obs_right = 0
276-> w_gen : x: -6.8868427, z: -6.8868427 -> obstacle = False, obs_left = 0, obs_right = 0
277-> w_gen : x: -6.7218513, z: -6.7218513 -> obstacle = False, obs_left = 0, obs_right = 0
278-> w_gen : x: -6.55686, z: -6.55686 -> obstacle = False, obs_left = 0, obs_right = 0
279-> w_gen : x: -6.3918686, z: -6.3918686 -> obstacle = False, obs_left = 0, obs_right = 0
280-> w_gen : x: -6.226877, z: -6.226877 -> obstacle = False, obs_left = 0, obs_right = 0
281-> w_gen : x: -6.061886, z: -6.061886 -> obstacle = False, obs_left = 0, obs_right = 0
282-> w_gen : x: -5.8968945, z: -5.8968945 -> obstacle = False, obs_left = 0, obs_right = 0
283-> w_gen : x: -5.731903, z: -5.731903 -> obstacle = False, obs_left = 0, obs_right = 0
284: GOAL CORRECTION ACTIVE
285-> w_gen : x: -5.4019203, z: -5.4019203 -> obstacle = False, obs_left = 0, obs_right = 0
286-> w_gen : x: -5.236929, z: -5.236929 -> obstacle = False, obs_left = 0, obs_right = 0
287-> w_gen : x: -5.0719376, z: -5.0719376 -> obstacle = False, obs_left = 0, obs_right = 0
288-> w_gen : x: -4.906946, z: -4.906946 -> obstacle = False, obs_left = 0, obs_right = 0
289-> w_gen : x: -4.741955, z: -4.741955 -> obstacle = False, obs_left = 0, obs_right = 0
290-> w_gen : x: -4.5769634, z: -4.5769634 -> obstacle = False, obs_left = 0, obs_right = 0
291-> w_gen : x: -4.411972, z: -4.411972 -> obstacle = False, obs_left = 0, obs_right = 0
292-> w_gen : x: -4.2469807, z: -4.2469807 -> obstacle = False, obs_left = 0, obs_right = 0
293-> w_gen : x: -4.0819893, z: -4.0819893 -> obstacle = False, obs_left = 0, obs_right = 0
294-> w_gen : x: -3.9169977, z: -3.9169977 -> obstacle = False, obs_left = 0, obs_right = 0
295-> w_gen : x: -3.752006, z: -3.752006 -> obstacle = False, obs_left = 0, obs_right = 0
